file	start	end	angles
src-app/ui/src/modules/workflow/gallery.tsx	429	467	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	477	492	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	496	514	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	519	523	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	525	526	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	532	548	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	562	562	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	567	567	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	597	597	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	619	753	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	764	771	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	782	792	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	1098	1099	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	1105	1144	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/gallery.tsx	1149	1149	fixture-reality,coverage-honesty,state-completeness,patterns-conformance,maintainability,dead-code,design-conformance,gallery-fidelity,design-in-context,wired-and-behaving
src-app/ui/src/modules/workflow/stores/ToolCatalog.store.test.ts	1	370	correctness-logic,error-handling,concurrency-lifecycle,api-contract,modularity-coupling,extensibility,api-friendliness,performance,i18n-copy,dead-code,design-conformance,wired-and-behaving
src-app/ui/src/modules/workflow/stores/ToolCatalog.store.ts	1	280	correctness-logic,error-handling,concurrency-lifecycle,api-contract,modularity-coupling,extensibility,api-friendliness,performance,i18n-copy,dead-code,design-conformance,wired-and-behaving
src-app/ui/src/modules/workflow/stores/WorkflowBuilder.store.ts	102	105	correctness-logic,error-handling,concurrency-lifecycle,api-contract,modularity-coupling,extensibility,api-friendliness,performance,i18n-copy,dead-code,design-conformance,wired-and-behaving
src-app/ui/tests/e2e/workflows/builder-responsive.spec.ts	1	222	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	11	11	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	14	15	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	18	19	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	23	40	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	44	54	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	69	71	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	79	79	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	100	101	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	110	111	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	114	137	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-step-kinds.spec.ts	139	142	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-tool-picker.spec.ts	1	417	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/builder-validation-attribution.spec.ts	1	353	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
src-app/ui/tests/e2e/workflows/helpers/builder-tools-mock-server.ts	1	220	test-quality,test-reality,wired-and-behaving,plan-coverage,correctness-logic
